 2.780100e+0	3.861300e-20
 2.845900e+0	3.962700e-20
 2.912900e+0	4.065900e-20
 2.981100e+0	4.170900e-20
 3.050400e+0	4.275600e-20
 3.121000e+0	4.381500e-20
 3.192800e+0	4.489100e-20
 3.265800e+0	4.598700e-20
 3.340100e+0	4.710200e-20
 3.415700e+0	4.823600e-20
 3.492600e+0	4.938900e-20
 3.570900e+0	5.056300e-20
 3.650500e+0	5.175800e-20
 3.731500e+0	5.297300e-20
 3.813900e+0	5.420900e-20
 3.897800e+0	5.546700e-20
 3.983100e+0	5.674700e-20
 4.069900e+0	5.832800e-20
 4.158200e+0	6.000600e-20
 4.248100e+0	6.171300e-20
 4.339500e+0	6.345000e-20
 4.432500e+0	6.521800e-20
 4.527100e+0	6.701600e-20
 4.623400e+0	6.884500e-20
 4.721400e+0	7.070600e-20
 4.821000e+0	7.260000e-20
 4.922400e+0	7.452600e-20
 5.025600e+0	7.651200e-20
 5.130600e+0	7.861100e-20
 5.237300e+0	8.074700e-20
 5.346000e+0	8.292000e-20
 5.456500e+0	8.513100e-20
 5.569000e+0	8.738000e-20
 5.683400e+0	8.966900e-20
 5.799900e+0	9.199700e-20
 5.918300e+0	9.436600e-20
 6.038800e+0	9.673800e-20
 6.161400e+0	9.906700e-20
 6.286200e+0	1.014400e-19
 6.413100e+0	1.038500e-19
 6.542200e+0	1.063000e-19
 6.673600e+0	1.088000e-19
 6.807300e+0	1.113400e-19
 6.943300e+0	1.139200e-19
 7.081600e+0	1.163100e-19
 7.365700e+0	1.208500e-19
 7.659600e+0	1.255500e-19
 7.964000e+0	1.304200e-19
 8.279000e+0	1.354600e-19
 8.605100e+0	1.406800e-19
 8.942600e+0	1.460800e-19
 9.292000e+0	1.513800e-19
 9.653700e+0	1.568100e-19
 1.002800e+1	1.621700e-19
 1.061400e+1	1.656900e-19
 1.256800e+1	1.620300e-19
 1.304400e+1	1.586500e-19
 1.353800e+1	1.547000e-19
 1.404900e+1	1.505600e-19
 1.457800e+1	1.458000e-19
 1.512500e+1	1.408700e-19
 1.569200e+1	1.357700e-19
 1.627800e+1	1.305000e-19
 1.657900e+1	1.277900e-19
 1.688500e+1	1.250300e-19
 1.719700e+1	1.222300e-19
 1.751400e+1	1.193700e-19
 1.783600e+1	1.164700e-19
 1.816500e+1	1.137700e-19
 1.849800e+1	1.112600e-19
 1.883800e+1	1.087100e-19
 1.918400e+1	1.061200e-19
 1.953500e+1	1.034900e-19
 1.989300e+1	1.008000e-19
 2.062700e+1	9.717800e-20
 2.138700e+1	9.375800e-20
 2.217400e+1	9.021700e-20
 2.257800e+1	8.840100e-20
 2.298800e+1	8.655300e-20
 2.340600e+1	8.467200e-20
 2.383100e+1	8.275900e-20
 2.426400e+1	8.081300e-20
 2.470400e+1	7.883200e-20
 2.515200e+1	7.704500e-20
 2.607100e+1	7.428800e-20
 2.702200e+1	7.143400e-20
 2.751000e+1	6.996900e-20
 2.800700e+1	6.848000e-20
 2.851200e+1	6.696400e-20
 2.902600e+1	6.542100e-20
 2.954900e+1	6.385200e-20
 3.008100e+1	6.235400e-20
 3.117400e+1	6.038700e-20
 3.230400e+1	5.835200e-20
 3.347500e+1	5.624600e-20
 3.468600e+1	5.406500e-20
 3.530800e+1	5.294600e-20
 3.594000e+1	5.180800e-20
 3.658400e+1	5.064900e-20
 3.723800e+1	4.947100e-20
 3.790500e+1	4.827200e-20
 3.858200e+1	4.705200e-20
 3.927200e+1	4.581100e-20
 3.997300e+1	4.454800e-20
 4.141300e+1	4.315800e-20
 4.290400e+1	4.174200e-20
 4.444600e+1	4.027600e-20
 4.604400e+1	3.875900e-20
 4.686300e+1	3.798000e-20
 4.769700e+1	3.718800e-20
 4.854500e+1	3.638200e-20
 4.940800e+1	3.556200e-20
 5.028600e+1	3.480000e-20
 5.208800e+1	3.353800e-20
 5.395400e+1	3.223200e-20
 5.491100e+1	3.156200e-20
 5.588500e+1	3.088000e-20
 5.687600e+1	3.018700e-20
 5.788400e+1	2.948100e-20
 5.891000e+1	2.876300e-20
 5.995400e+1	2.803200e-20
 6.101500e+1	2.744100e-20
 6.209600e+1	2.684700e-20
 6.319500e+1	2.624300e-20
 6.431300e+1	2.562800e-20
 6.545100e+1	2.500200e-20
 6.660800e+1	2.436500e-20
 6.778600e+1	2.371800e-20
 6.898400e+1	2.305900e-20
 7.020300e+1	2.244900e-20
 7.270600e+1	2.182400e-20
 7.529600e+1	2.117600e-20
 7.797700e+1	2.050600e-20
 8.075200e+1	1.977400e-20
 8.217600e+1	1.934700e-20
 8.362500e+1	1.891200e-20
 8.509900e+1	1.847000e-20
 8.659900e+1	1.802000e-20
 8.812500e+1	1.756200e-20
 8.967800e+1	1.709700e-20
 9.125700e+1	1.674900e-20
 9.449900e+1	1.610000e-20
 9.616300e+1	1.576700e-20
 9.785500e+1	1.542900e-20
 9.957700e+1	1.508500e-20
 1.031100e+2	1.465100e-20
 1.067700e+2	1.424200e-20
 1.105600e+2	1.381800e-20
 1.144800e+2	1.337800e-20
 1.185400e+2	1.292400e-20
 1.227400e+2	1.245300e-20
 1.270900e+2	1.201600e-20
 1.315900e+2	1.162000e-20
 1.362500e+2	1.121000e-20
 1.410700e+2	1.078600e-20
 1.435400e+2	1.056800e-20
 1.460600e+2	1.034700e-20
 1.486200e+2	1.012100e-20
 1.538800e+2	9.829200e-21
 1.593200e+2	9.589700e-21
 1.649600e+2	9.341800e-21
 1.707900e+2	9.085200e-21
 1.768300e+2	8.819600e-21
 1.830800e+2	8.544600e-21
 1.895500e+2	8.260000e-21
 1.962400e+2	7.965300e-21
 2.031700e+2	7.711100e-21
 2.103500e+2	7.510200e-21
 2.177800e+2	7.302300e-21
 2.254600e+2	7.087000e-21
 2.334200e+2	6.864200e-21
 2.416600e+2	6.633500e-21
 2.545600e+2	6.317800e-21
 2.681500e+2	6.073200e-21
 2.824700e+2	5.815600e-21
 2.975400e+2	5.544300e-21
 3.134100e+2	5.312200e-21
 3.301300e+2	5.078200e-21
 3.477400e+2	4.831700e-21
 3.662800e+2	4.637200e-21
 3.858100e+2	4.441900e-21
 4.063800e+2	4.252100e-21
 4.355200e+2	4.033600e-21
 4.587300e+2	3.859500e-21
 4.831700e+2	3.676200e-21
 5.089200e+2	3.501000e-21
 5.360300e+2	3.351800e-21
 5.645900e+2	3.194800e-21
 5.946600e+2	3.029400e-21
 6.263400e+2	2.894700e-21
 6.596900e+2	2.761200e-21
 6.948200e+2	2.620700e-21
 7.318200e+2	2.472700e-21
 7.575800e+2	2.369700e-21
 7.842400e+2	2.263100e-21
 8.118300e+2	2.164500e-21
 8.404000e+2	2.078800e-21
 8.699600e+2	1.990100e-21
 9.005700e+2	1.898300e-21
 9.322500e+2	1.803200e-21
 9.650500e+2	1.704800e-21
